#timestamp x y z q_w q_x q_y q_z
1753778135.245650053024292 -0.038849736486383 -0.043152276489620 0.007292333459984 0.999999121548531 0.000589942589129 -0.000639153039731 0.001000176625778
1753778135.345898866653442 -0.037956067828440 -0.040146093149373 0.007669523889796 0.999999457415157 0.000805734330567 -0.000528894939573 0.000395261565499
1753778135.446133375167847 -0.038830934629894 -0.041237325912881 0.007209090051848 0.999999397160933 0.000574666479612 -0.000534402764821 0.000768016845062
1753778135.546372413635254 -0.039348397521946 -0.039981539193696 0.008583750209038 0.999999572829446 0.000554488697037 -0.000569397453846 0.000471878935844
1753778135.646609783172607 -0.040349372459770 -0.039406318325640 0.012939688776432 0.999999271026355 0.000828903137987 -0.000345017858315 0.000807359278476
1753778135.746854782104492 -0.039017362548885 -0.042080210990334 0.009873655058562 0.999999629945021 0.000641585721636 -0.000383548196178 0.000425873623352
1753778135.846373558044434 -0.040414606360974 -0.038474252770581 0.009860212584200 0.999999511057982 0.000456025876504 -0.000453439550366 0.000751210189577
1753778135.945017337799072 -0.038941596524996 -0.039229021887205 0.006368835540524 0.999999389491418 0.000925853764820 -0.000492305836202 0.000348491804943
1753778136.043667316436768 -0.038319585807093 -0.038642186475081 0.003701898619875 0.999999826342898 -0.000155150205869 -0.000558344358309 0.000107210734993
1753778136.142318010330200 -0.037638857546268 -0.039838642712628 0.004394406874244 0.999999819521567 0.000472492083788 -0.000290297050046 0.000231161555736
1753778136.241010665893555 -0.036437090520603 -0.039763780207681 0.005355574005704 0.999999815596428 0.000314499562100 -0.000397227256543 0.000334824757474
1753778136.345912694931030 -0.038056701061051 -0.037618693631311 0.008952159262449 0.999999040890459 0.001308728776734 -0.000235329267547 0.000387385160938
1753778136.446141004562378 -0.038395834316998 -0.038239191385461 0.008083205893944 0.999999502289804 -0.000366239061043 -0.000754125304684 0.000540910430279
1753778136.546364307403564 -0.038833439521703 -0.037019814604467 0.008376644824765 0.999999618216338 0.000793604391811 -0.000296132435614 0.000214627122331
1753778136.646599054336548 -0.041106547044304 -0.037198791151212 0.004768494050741 0.999999342262567 0.000502757221112 -0.000726391987280 0.000731480870950
1753778136.746867895126343 -0.039489349990842 -0.036861047848771 0.003435942846745 0.999999417616285 0.000869486900779 -0.000608158705390 0.000197237376510
1753778136.847105264663696 -0.039874901625988 -0.038280751797806 0.002986031025113 0.999999209709843 0.000613261957062 -0.000729798022881 0.000819685476533
1753778136.947351217269897 -0.039550525980133 -0.041792816273246 0.001067096442032 0.999999689651671 0.000467660431799 -0.000525538190949 0.000354682763245
1753778137.044795513153076 -0.040062639692128 -0.035751362767148 0.002505316239851 0.999999257274025 0.000204384242077 -0.001009442264641 0.000651693766250
1753778137.144970417022705 -0.039099862841218 -0.034464814493739 0.004703847782796 0.999999390035091 0.000971730346768 -0.000449310810787 0.000271641942398
1753778137.244627237319946 -0.038106487314550 -0.034727696978079 0.001985679470167 0.999999877115476 0.000084546147476 -0.000436483384416 0.000219324433552
1753778137.343326330184937 -0.038584476047783 -0.032353795375296 0.003727922022272 0.999999730779477 0.000546385685559 -0.000468900903540 0.000141547049023
1753778137.442022323608398 -0.037690270831211 -0.031654434236499 0.002355357938864 0.999999803300408 0.000197148018807 -0.000587187494632 0.000098704697897
1753778137.545906543731689 -0.038676511387879 -0.032245753382863 0.005690896325952 0.999999533790965 0.000670957510804 -0.000621682983122 0.000309425447892
1753778137.646164894104004 -0.037470171924308 -0.033691541228548 0.004470397634788 0.999999724151778 0.000022188526661 -0.000686071347688 0.000283743039251
1753778137.746399164199829 -0.036995797826792 -0.036913453415733 0.006562445867203 0.999999544515040 0.000667342453421 -0.000597640755004 0.000329316351138
1753778137.846632719039917 -0.036820852598776 -0.037710103647599 0.006950465421865 0.999999772543510 0.000097234459719 -0.000580744361649 0.000328929082517
1753778137.946884155273438 -0.037987573341218 -0.038099640894853 0.007931741439292 0.999999563865102 0.000616858951017 -0.000455304890342 0.000533340477872
1753778138.044725418090820 -0.039559030712725 -0.035458292561337 0.005440327320319 0.999999289156457 0.001076702469867 -0.000387131854091 0.000335450840431
1753778138.145405292510986 -0.038974597626437 -0.037561334114455 0.004078442217141 0.999999464665677 0.000053626875932 -0.000985273129151 0.000311495337648
1753778138.245491027832031 -0.038453237071506 -0.038418486419284 0.003196615558424 0.999999312294961 0.000951816939093 -0.000355804918425 0.000585539874482
1753778138.345880985260010 -0.039128809757502 -0.042586016181917 0.001497505547942 0.999999277846075 0.000404902779564 -0.001010027911025 0.000510102589215
1753778138.446109771728516 -0.038645142432690 -0.040575648337493 0.001592983353363 0.999999597809211 0.000343242038861 -0.000495141629054 0.000664380200214
1753778138.544787168502808 -0.038054430296533 -0.038782877323437 0.003969897254794 0.999999861868860 0.000257724257450 -0.000447359648761 0.000098538200106
1753778138.643441200256348 -0.036395912412451 -0.038615912762629 0.003025210500568 0.999999887426944 0.000029029260814 -0.000469343840328 0.000063401306219
1753778138.742883682250977 -0.037360445286230 -0.037182755615942 0.002320837041541 0.999999893044117 -0.000183173696565 -0.000424584805665 0.000009319721852
1753778138.847076177597046 -0.036992464032861 -0.035540399730280 0.003276230953267 0.999998817264507 0.000839589374032 -0.001098952808159 0.000672950189161
1753778138.947319030761719 -0.037969331333511 -0.034402413617319 0.001427840513793 0.999999816548825 -0.000206482371024 -0.000555978635525 0.000123105911324
1753778139.045159816741943 -0.037226779719756 -0.036982914268274 -0.002324610864032 0.999998698765980 0.001097205624402 -0.001066326514855 0.000511423396480
1753778139.145391941070557 -0.038992455214548 -0.037523743098912 0.000536039398036 0.999999700330594 0.000055998805118 -0.000576948331160 0.000513160249477
1753778139.245626688003540 -0.039908449524934 -0.036031610801532 0.001085243720669 0.999999236304261 0.000664177698379 -0.001001043952588 0.000290120402183
1753778139.345865488052368 -0.038731508062474 -0.037712660076462 0.003347980796219 0.999999737875115 0.000072124790674 -0.000426110207719 0.000580928367347
1753778139.446127176284790 -0.037926383161013 -0.036050511776912 0.001755890214673 0.999998755115139 0.001203105645239 -0.000868928205832 0.000535974546426
1753778139.546375274658203 -0.038562251528911 -0.037376942992752 0.000453214295733 0.999999472657443 -0.000607218900947 -0.000739851602088 0.000372276257009
1753778139.646610975265503 -0.037536597817241 -0.033384328767329 -0.000398967817382 0.999997888916903 0.001749327891179 -0.000820463954250 0.000699179896474
1753778139.745827436447144 -0.037753902669032 -0.031500190688869 -0.000622942014927 0.999999355211916 -0.000683389874629 -0.000905676950380 0.000047992217459
1753778139.844509363174438 -0.039081091656183 -0.032088001480087 -0.002680065774345 0.999999780135270 -0.000189071694884 -0.000634502878297 0.000037247304383
1753778139.943948030471802 -0.039050840767510 -0.033690572563698 -0.002511224721655 0.999999715410471 0.000530801326690 -0.000483520656881 0.000231595899893
1753778140.043156147003174 -0.039442519527076 -0.034066030721739 -0.002682768804410 0.999999761171931 0.000026317418392 -0.000675141248833 0.000145422577039
1753778140.142348527908325 -0.039486629330983 -0.034294126438035 0.000193278758220 0.999999878273706 -0.000087363928894 -0.000457950987550 0.000161557936645
1753778140.245601415634155 -0.038773929600134 -0.038447604400168 0.001734333562026 0.999998896166122 0.001119196491247 -0.000766918474887 0.000605724161093
1753778140.345850706100464 -0.038055011232503 -0.035938309370070 0.002688368830425 0.999999703258199 -0.000329845587151 -0.000596501277744 0.000358986885902
1753778140.446088552474976 -0.037435172087296 -0.038652381576453 0.001721240600143 0.999999158595938 0.000937814412974 -0.000838775541291 0.000315859286294
1753778140.546303987503052 -0.036567008225117 -0.039240746721542 0.001665664633910 0.999999475232792 -0.000066627198821 -0.000577480019183 0.000843570825930
1753778140.646569490432739 -0.035878278657699 -0.039075549279278 -0.000233339948061 0.999999113831097 0.000817183243761 -0.001029912924254 0.000209351113361
1753778140.746335506439209 -0.037008184964770 -0.038330523087327 -0.001484286818361 0.999999248189259 -0.000586272073299 -0.000741607669161 0.000780976305967
1753778140.847045421600342 -0.036458138386092 -0.036201868956790 -0.003179711248337 0.999998278538851 0.001487749656157 -0.001102439008415 0.000118947385016
1753778140.946812868118286 -0.037965481602769 -0.039444416347764 -0.001954370003608 0.999999819503255 -0.000102185927119 -0.000529159419049 0.000265596979025
1753778141.045125007629395 -0.039176915804674 -0.036170188113839 -0.001832242200004 0.999998920488996 0.000608892812065 -0.001085117029745 0.000781531425087
1753778141.144862174987793 -0.038307830865211 -0.035671112000884 0.002052888241395 0.999999798149353 0.000218880385820 -0.000581610855806 0.000132368396734
1753778141.244019031524658 -0.038970645638431 -0.037450045637980 0.000787060730214 0.999999785761157 0.000037776107518 -0.000595367603923 0.000269421550386
1753778141.343312501907349 -0.036655857461273 -0.036271798122494 0.001496018559804 0.999999559159047 -0.000742553794406 -0.000573711705884 0.000033917594843
1753778141.446009635925293 -0.035577624786274 -0.039720254062662 -0.003900959554259 0.999998212852637 0.001459784653960 -0.000911075268007 0.000783110529228
1753778141.546236038208008 -0.035856572918072 -0.035825327700185 -0.002323363241146 0.999999354088292 -0.000560496971075 -0.000904590718043 0.000399226410859
1753778141.646466732025146 -0.036691495989122 -0.037041035944156 -0.001468588255975 0.999999145800723 0.000940992561211 -0.000876159488129 0.000235107051712
1753778141.746699094772339 -0.034315707991854 -0.041541599042924 0.000773251156855 0.999999228985999 -0.000143247745382 -0.000879602095325 0.000864758690466
1753778141.846916437149048 -0.035007044780014 -0.043665259692669 0.003748496074241 0.999998562025482 0.001329488833141 -0.000927254572163 0.000498603366590
1753778141.947169542312622 -0.034998289003204 -0.045976450666901 0.001425786008046 0.999998610811126 0.000339690686042 -0.000739136903760 0.001454875473047
1753778142.045009374618530 -0.037039320202906 -0.043023403924935 0.001313516148115 0.999998863445254 0.000962692872898 -0.001066605074620 0.000456819652512
1753778142.145354747772217 -0.037278557802990 -0.041780519093195 0.001605753007949 0.999998946675589 0.000288358512877 -0.000813998772506 0.001166577483666
1753778142.245617151260376 -0.038387666736040 -0.036671291535653 0.003262073205570 0.999997331061099 0.001878897581760 -0.001315563468336 0.000277321588709
1753778142.345834732055664 -0.038057626619287 -0.037306974118999 0.002698135364461 0.999996861789934 0.001316089822044 -0.001660292795472 0.001337066058202
1753778142.445362091064453 -0.038389820669315 -0.040912688421138 0.004132625066590 0.999988207048406 0.004385588360365 -0.001618324086296 0.001316588753336
1753778142.544653177261353 -0.037462899936612 -0.041082862438937 0.006827778692561 0.999964019940825 0.001875990733448 -0.001011049414216 0.008210801518880
1753778142.646561861038208 -0.031396761213578 -0.045182942422173 0.010971445848788 0.999739787182471 0.000325084356482 0.016306804268399 0.015948052514599
1753778142.746805906295776 -0.028606543005367 -0.044956872159255 0.022155426992917 0.999475253356173 0.000388810433209 0.020495312161892 0.025080050526110
1753778142.847046136856079 -0.037533729840562 -0.043021872165788 0.048378149836647 0.999346660257643 0.008900440124944 0.008132731619533 0.034071886854495
1753778142.947286367416382 -0.051174302860113 -0.032268324803863 0.087873592920323 0.998982919841925 0.014782544997377 -0.000471140043087 0.042595542660064
1753778143.044737815856934 -0.065164417996329 -0.022614337829572 0.125947791566322 0.998884584710376 0.016678549953584 0.001030832109125 0.044162764683967
1753778143.144819736480713 -0.080668062417278 -0.012459842207401 0.173052780494301 0.997797086496383 0.029690293488114 -0.003217625796622 0.059237720551133
1753778143.244826555252075 -0.096009226622112 -0.003597443569268 0.217657970987356 0.998179894885732 0.012241062772224 0.013818772543395 0.057411630820336
1753778143.345287084579468 -0.118860068269891 -0.005907428409949 0.255409850379807 0.997074262012081 0.022379619689016 0.004000060429860 0.072979916224527
1753778143.445534706115723 -0.137151179450081 -0.000932848621545 0.287811014838386 0.997027874132151 0.018520969283856 -0.013400553434394 0.073571849697440
1753778143.545778989791870 -0.146576358738420 0.007702403279408 0.319760324307723 0.996523905161023 0.010302523327138 0.026405922554458 0.078337039194156
1753778143.646024942398071 -0.166826077085581 0.021768115481056 0.339869839651377 0.995582087387551 -0.011431715305149 0.007110244775283 0.092925064312084
1753778143.746268510818481 -0.198038711629298 0.028661246170836 0.370004100361656 0.995658465948121 -0.007263937106555 -0.008044466291505 0.092448585524995
1753778143.846521377563477 -0.235135646837609 0.018989182231881 0.390741282893338 0.990601005506954 0.027600490401180 -0.058953463168190 0.120301080621274
1753778143.946755647659302 -0.269134022910736 0.025713049423168 0.392655098168689 0.988594274773603 0.034026864934048 -0.076302293334409 0.125305595962302
1753778144.044590950012207 -0.290459855233122 0.034563156025806 0.395824374997460 0.986660473838972 0.012102419295410 -0.078456335679752 0.142124045125032
1753778144.144299507141113 -0.308897922099006 0.030819742960785 0.398505093303725 0.993100487535324 0.005412851546352 -0.056442153701007 0.102646996939870
1753778144.244526624679565 -0.334721538407145 0.038650761904714 0.408069784341240 0.989860687153153 0.006144800288425 -0.066794457997188 0.125206077483915
1753778144.344768524169922 -0.351290967757133 0.041621187967136 0.410076481800654 0.993034041935052 0.006196777328048 -0.059031925006742 0.101785182314618
1753778144.444997072219849 -0.370212321106844 0.053245878524570 0.417392858826886 0.990872563519021 0.003655026652668 -0.064280650175664 0.118432266120116
1753778144.545242309570312 -0.391211260799007 0.058320396350409 0.427136807722187 0.991719171712369 -0.002233873420419 -0.064411660347216 0.111082097022555
1753778144.645480394363403 -0.412961908871957 0.049148058334506 0.440745808792529 0.986315916471606 0.005134089554188 -0.088599910597619 0.138941030229592
1753778144.745704412460327 -0.431666777780674 0.049024750863225 0.458395628461652 0.987878488931875 -0.002263090374951 -0.086672371038453 0.128758959401450
1753778144.845942735671997 -0.440528876339602 0.053887086187575 0.468593039738927 0.988548918704398 -0.023113019972962 -0.083237867221566 0.123726638588628
1753778144.946183204650879 -0.456137970399169 0.062744583986964 0.473718435363042 0.989274111939681 -0.029787199231277 -0.082406991373156 0.116869765040734
1753778145.044021129608154 -0.463300549508821 0.074869374093789 0.472768234571118 0.988890611760912 -0.030335166034724 -0.082704984401947 0.119728948996433
1753778145.144088745117188 -0.466458562487898 0.082239246539573 0.464460003214487 0.986588939066284 -0.026458744477901 -0.078017484774979 0.140909446887148
1753778145.244322776794434 -0.465301032612598 0.081513956610962 0.459055758190819 0.991828865309594 -0.015724189045160 -0.070536072917623 0.105132840895954
1753778145.344563007354736 -0.493448663089341 0.112952445364803 0.479380849439712 0.986035378742092 0.016462175281664 -0.109114116967562 0.124729058892711
1753778145.444800615310669 -0.456583834024575 0.130452242357137 0.506248852692727 0.991643557827893 0.012337006440606 -0.108111879439015 0.069301327654125
1753778145.545044422149658 -0.473878483054602 0.182642271202403 0.507545767054548 0.987731340989475 0.047493132130387 -0.128895412558676 0.074277675305875
1753778145.645289659500122 -0.457963590873835 0.208100964576955 0.493369276684099 0.993321499376206 0.018453365925218 -0.112359971586650 0.018630860098823
1753778145.745523929595947 -0.465160031439539 0.261430982584907 0.483027037016105 0.993312932303696 0.053347509325697 -0.101933904400976 0.009640586107129
1753778145.845763921737671 -0.473485434446184 0.304252097754606 0.472963649268997 0.994138827289055 0.047484927071128 -0.096911391113965 -0.006430866946614
1753778145.945996761322021 -0.470465846101364 0.341005579288163 0.478314331131084 0.992685330211107 0.074972337617474 -0.093361083159362 0.015449657830734
1753778146.043832540512085 -0.457279756129775 0.363377161497888 0.484121843518964 0.994671774954143 0.058937999241493 -0.084293410213164 0.006999524952402
1753778146.144755125045776 -0.434602970876975 0.383555811362966 0.490270564007581 0.994890160746938 0.064616372486959 -0.077465614805349 0.004167850564371
1753778146.244990825653076 -0.406142969546094 0.397573840881922 0.494199891953261 0.993658909419066 0.084221705292590 -0.073132784295246 0.014151747273207
1753778146.345229625701904 -0.372692338027137 0.418861393456119 0.497143007926611 0.992760742631500 0.092384565221760 -0.073147633728288 0.023251315627917
1753778146.445459127426147 -0.335132272726218 0.443897368477557 0.502015075113992 0.992311562187751 0.096632136559973 -0.069084218296851 0.034747151172604
1753778146.545690059661865 -0.290877409324369 0.471551960154052 0.504376262522968 0.992788071732231 0.085426312700275 -0.075223985243266 0.037623686271993
1753778146.645923137664795 -0.240403370190141 0.500956317756008 0.504946928300908 0.993724374563316 0.074675578938477 -0.073227623401337 0.039662834995510
1753778146.746167898178101 -0.192956566414158 0.538706949330272 0.505256408116948 0.993233250550863 0.069807351419422 -0.084638996894741 0.038090469839096
1753778146.846412181854248 -0.152523722165662 0.574453052561041 0.504742978218737 0.991688849030528 0.069432500681339 -0.093305145042113 0.055013675265800
1753778146.946653127670288 -0.115391497794966 0.613626121778291 0.504023175718100 0.991489132551048 0.060079424845113 -0.089198902444805 0.073371101572968
1753778147.044506072998047 -0.079871131584684 0.662088463225257 0.503037187026540 0.992173000719123 0.052299054822398 -0.087344035951734 0.072308816145027
1753778147.144281864166260 -0.060377015601078 0.728929659947883 0.486393937563997 0.990917727934320 0.043203051605932 -0.063910442797287 0.110140855720353
1753778147.244517087936401 -0.035986743418895 0.778608003970848 0.479488367426472 0.989876811155618 0.035421849654650 -0.060208420615576 0.123548117712662
1753778147.344765424728394 -0.014315852709431 0.834435638351987 0.488801901724128 0.984869165312886 0.046374477593559 -0.044657344648194 0.160897037302525
1753778147.444997072219849 0.009647352132013 0.881819240888457 0.510891269328709 0.987490767263003 0.041023910747094 -0.057741660433347 0.140872012719609
1753778147.545222759246826 0.028290099006861 0.918869663478907 0.526120172995781 0.988149134289316 0.069070724715407 -0.050250134291234 0.127536063112404
1753778147.645449876785278 0.045378564667986 0.959061037687169 0.553457740204526 0.989990197776553 0.069223852854801 -0.074115651609924 0.098154656989097
1753778147.745676040649414 0.069749299438270 0.997208202851521 0.557454331259198 0.992057361491201 0.085999722163440 -0.065393644135008 0.064419799794817
1753778147.845896959304810 0.097741184196294 1.044493187896875 0.561297643982321 0.993363879366350 0.076531926200666 -0.073754974911980 0.043946229848739
1753778147.946135759353638 0.134643769802152 1.087226185647687 0.551442433010991 0.995680853848616 0.074515602963654 -0.044420449919630 0.033073944777188
1753778148.043972253799438 0.173937282172165 1.119836506807525 0.546919304045416 0.995171246023734 0.080564807085700 -0.052552678153206 0.019537629479300
1753778148.144839525222778 0.232562657198177 1.150445518798292 0.548022322565002 0.994462068782791 0.085373244261868 -0.060675862283842 0.008662716231157
1753778148.245080471038818 0.300302711935082 1.179726779445515 0.557055465010870 0.993355288925619 0.092681207992144 -0.068227810695552 0.000655359628510
1753778148.345327377319336 0.372167203568667 1.206313029569781 0.570392211180152 0.992209738577586 0.097516621308807 -0.076625395976540 -0.011785242114004
1753778148.445558309555054 0.446540056752365 1.229617311268041 0.579694877769757 0.991177234514141 0.102953167610519 -0.081451097725171 -0.018277137061322
1753778148.545780897140503 0.526447485297380 1.256302934662956 0.579685393238307 0.992375721988315 0.099693385983423 -0.067050296112478 -0.027493871871604
1753778148.646042346954346 0.603171116360663 1.285361198157245 0.580299809429090 0.993163513767677 0.086591653470896 -0.059552495966217 -0.050809651582577
1753778148.746271610260010 0.680842261689677 1.322472735547269 0.574878123244000 0.993040940293111 0.071506383472106 -0.051790066733246 -0.077937904848739
1753778148.846504926681519 0.749575181169269 1.358076250969988 0.572585883741912 0.991239662463741 0.063919667109186 -0.062212316160281 -0.097405520548503
1753778148.946749448776245 0.818598901716068 1.389346551827877 0.577680245931469 0.990506706693930 0.051254731397372 -0.075511765623621 -0.102797810074249
1753778149.044594287872314 0.893534611674527 1.415940601451262 0.585134825275278 0.990134603616487 0.038449663012886 -0.072496889176113 -0.113575046533715
1753778149.144402742385864 0.968550492808976 1.431541109422942 0.582188686776129 0.989184698762161 0.027348829423921 -0.070689837853470 -0.125573166274222
1753778149.244642496109009 1.050037015785736 1.446479134151933 0.575754837871624 0.987728392105043 0.016287398737811 -0.071230508051147 -0.138034628969135
1753778149.344886779785156 1.137668387237128 1.451739417950881 0.570393429588979 0.985297933555715 0.012068294194358 -0.080940550326938 -0.149969882705758
1753778149.445128917694092 1.229204690813084 1.447569027414313 0.576175103036698 0.984939900328067 0.007233628742712 -0.078153254320600 -0.154055626953315
1753778149.545369863510132 1.321298928969089 1.430653779351349 0.592233220713383 0.984607943296523 0.013796857316088 -0.084810336563283 -0.152197409759640
1753778149.645615100860596 1.403984045727069 1.417640550606642 0.598790652715465 0.984203287673115 0.013277056095606 -0.080954260894345 -0.156888546292730
1753778149.745858430862427 1.494861967717547 1.402573524454598 0.600904499088077 0.984364944375401 0.018192794885228 -0.080788322653078 -0.155460366080584
1753778149.846103906631470 1.591982141872165 1.393645536711150 0.594832501566269 0.983842604193442 0.013405032518151 -0.074135784770598 -0.162412809511534
1753778149.946338176727295 1.693342624787280 1.386496521767716 0.595950575443515 0.983575342101762 0.017857444738683 -0.076254374812463 -0.162622041552481
1753778150.044582843780518 1.795426933434884 1.377399675142011 0.601398313552589 0.982347466927602 0.019983231976075 -0.075401768342887 -0.170025580403095
1753778150.144751548767090 1.894755660659527 1.367345062554857 0.617713150527104 0.982159469112626 0.020428934049323 -0.074344061905165 -0.171517918438226
1753778150.244986057281494 1.986993056406114 1.357068742384582 0.617498231414857 0.981997102862682 0.015938780060406 -0.069685118577200 -0.174847446387682
1753778150.345216274261475 2.070282746948616 1.342885076209848 0.615582594579933 0.981687290638303 0.020188479657448 -0.064064495098849 -0.178264492134597
1753778150.445434570312500 2.161964793640286 1.323559981265983 0.611378058611145 0.980198087353840 0.037074508446968 -0.075317404184147 -0.179344581736330
1753778150.545660734176636 2.259144625309767 1.308769154875919 0.617367885809471 0.983950388180961 0.031287632220983 -0.081173380657373 -0.155799871441281
1753778150.645903825759888 2.365458734405884 1.286998766296080 0.627018481696638 0.985871717505348 0.039172725526218 -0.072766651759897 -0.145696494774172
1753778150.746142387390137 2.473174565013074 1.263008794208931 0.634319669452572 0.987118021172642 0.046599660213525 -0.067182369420931 -0.137524591194103
1753778150.846380949020386 2.581132571965141 1.249418568695508 0.632711228366665 0.986489901565484 0.046666060025786 -0.066256197932645 -0.142372993177870
1753778150.946635007858276 2.685788070140448 1.233670654443124 0.629223294357149 0.987965353862913 0.044983375897315 -0.065298069990658 -0.132804809833181
1753778151.044086456298828 2.796256440991404 1.225824182141275 0.628952514957116 0.986615803146106 0.044048314648536 -0.076795766803433 -0.136935799409738
1753778151.144148111343384 2.902322723776366 1.221453574606379 0.637871627284287 0.988765607613003 0.049788060678157 -0.076778940232376 -0.118189325035367
1753778151.244380950927734 3.005034060540563 1.220964440267259 0.653219318305745 0.989162535055302 0.036485658026028 -0.084927050883430 -0.114077482570151
1753778151.344624042510986 3.110501800122391 1.223217633658217 0.656396783407323 0.993069516189628 0.021436901546187 -0.070780572803750 -0.091342792712373
1753778151.444864511489868 3.211568885624567 1.220594698425081 0.655249816513033 0.992996409469928 0.012372658214927 -0.081081562276201 -0.085034277602051
1753778151.545102596282959 3.316470297958469 1.215603035280079 0.652531523299164 0.995352381067190 0.007389365890683 -0.076826006716037 -0.057591661441571
1753778151.645330667495728 3.427566762712243 1.205995755384437 0.661371599497650 0.995133606725132 -0.003174659968651 -0.086633585638212 -0.046836397595292
1753778151.745567560195923 3.537675138364120 1.192532492111604 0.671163329028278 0.996561063132294 0.003057135457144 -0.075524685058616 -0.033951779307538
1753778151.845770359039307 3.641790842668359 1.178234509186531 0.679883413143628 0.995836192703846 0.002959489347233 -0.082440918864430 -0.038794505031289
1753778151.945998907089233 3.741127225739941 1.170006820960152 0.681876739772143 0.996705035693981 0.004225553189710 -0.075578085207874 -0.029140514043769
1753778152.043823242187500 3.841201519386497 1.153597967431779 0.674596608519743 0.996407145636446 0.003453818497834 -0.082350126511492 -0.019476342723356
1753778152.144302845001221 3.949660103630055 1.132510145044779 0.669323454679309 0.995620303956245 0.012175886644895 -0.090779871733528 -0.018734274003835
1753778152.244519710540771 4.063253437878393 1.115994145285127 0.677015038975878 0.995708355769199 0.032449816415478 -0.085433839712146 -0.014592419195044
1753778152.344768762588501 4.172955764627061 1.100540446851986 0.692813576851532 0.995873863124155 0.033596361312568 -0.081062669233756 -0.023138213184026
1753778152.444998025894165 4.279961817546504 1.083924986611992 0.697970669255603 0.996132398659680 0.024601169915334 -0.076799056062174 -0.034884549118375
